Time [s],Current,Voltage
0.483342692,0.244,3.110
0.483406692,0.223,3.137
0.483470692,0.205,3.161
0.483534692,0.196,3.174
0.483598692,0.193,3.179
0.483662692,0.198,3.174
0.483726692,0.211,3.159
0.483790692,0.229,3.137
0.483854692,0.248,3.110
0.483918692,0.270,3.082
0.483982692,0.285,3.061
0.484046692,0.296,3.047
0.484110692,0.297,3.043
0.484174692,0.289,3.051
0.484238692,0.275,3.069
0.484302692,0.256,3.093
0.484366692,0.235,3.121
0.484430692,0.216,3.146
0.484494692,0.201,3.167
0.484558692,0.194,3.176
0.484622692,0.194,3.178
0.484686692,0.203,3.168
0.484750692,0.216,3.150
0.484814692,0.235,3.126
0.484878692,0.256,3.099
0.484942692,0.275,3.074
0.485006692,0.289,3.054
0.485070692,0.297,3.044
0.485134692,0.294,3.044
0.485198692,0.286,3.057
0.485262692,0.268,3.077
0.485326692,0.249,3.103
0.485390692,0.229,3.130
0.485454692,0.209,3.155
0.485518692,0.198,3.171
0.485582692,0.193,3.179
0.485646692,0.196,3.175
0.485710692,0.207,3.163
0.485774692,0.223,3.141
0.485838692,0.244,3.115
0.485902692,0.264,3.088
0.485966692,0.282,3.065
0.486030692,0.293,3.048
0.486094692,0.297,3.042
0.486158692,0.292,3.047
0.486222692,0.279,3.063
0.486286692,0.261,3.087
0.486350692,0.240,3.115
0.486414692,0.220,3.141
0.486478692,0.204,3.163
0.486542692,0.194,3.175
0.486606692,0.193,3.179
0.486670692,0.198,3.172
0.486734692,0.212,3.156
0.486798692,0.230,3.133
0.486862692,0.250,3.106
0.486926692,0.271,3.080
0.486990692,0.286,3.059
0.487054692,0.294,3.046
0.487118692,0.296,3.043
0.487182692,0.287,3.053
0.487246692,0.272,3.072
0.487310692,0.252,3.097
0.487374692,0.233,3.125
0.487438692,0.213,3.150
0.487502692,0.200,3.169
0.487566692,0.193,3.178
0.487630692,0.194,3.178
0.487694692,0.204,3.167
0.487758692,0.219,3.149
0.487822692,0.238,3.123
0.487886692,0.259,3.096
0.487950692,0.278,3.072
0.488014692,0.290,3.053
0.488078692,0.296,3.043
0.488142692,0.294,3.046
0.488206692,0.283,3.059
0.488270692,0.266,3.081
0.488334692,0.245,3.107
0.488398692,0.224,3.134
0.488462692,0.208,3.157
0.488526692,0.197,3.172
0.488590692,0.193,3.179
0.488654692,0.197,3.175
0.488718692,0.208,3.161
0.488782692,0.226,3.140
0.488846692,0.246,3.112
0.488910692,0.267,3.085
0.488974692,0.282,3.062
0.489038692,0.294,3.047
0.489102692,0.297,3.043
0.489166692,0.292,3.048
0.489230692,0.277,3.065
0.489294692,0.259,3.089
0.489358692,0.238,3.116
0.489422692,0.218,3.142
0.489486692,0.203,3.164
0.489550692,0.194,3.175
0.489614692,0.194,3.178
0.489678692,0.201,3.168
0.489742692,0.215,3.152
0.489806692,0.233,3.129
0.489870692,0.253,3.102
0.489934692,0.274,3.076
0.489998692,0.289,3.055
0.490062692,0.296,3.043
0.490126692,0.296,3.043
0.490190692,0.287,3.053
0.490254692,0.271,3.073
0.490318692,0.250,3.099
0.490382692,0.231,3.126
0.490446692,0.212,3.152
0.490510692,0.198,3.169
0.490574692,0.193,3.176
0.490638692,0.196,3.175
0.490702692,0.205,3.164
0.490766692,0.220,3.145
0.490830692,0.241,3.119
0.490894692,0.261,3.091
0.490958692,0.279,3.068
0.491022692,0.293,3.050
0.491086692,0.297,3.042
0.491150692,0.293,3.046
0.491214692,0.281,3.061
0.491278692,0.263,3.082
0.491342692,0.244,3.110
0.491406692,0.223,3.137
0.491470692,0.207,3.160
0.491534692,0.196,3.174
0.491598692,0.193,3.178
0.491662692,0.198,3.172
0.491726692,0.211,3.157
0.491790692,0.229,3.135
0.491854692,0.249,3.108
0.491918692,0.270,3.081
0.491982692,0.286,3.059
0.492046692,0.296,3.046
0.492110692,0.297,3.042
0.492174692,0.290,3.051
0.492238692,0.275,3.068
0.492302692,0.256,3.093
0.492366692,0.235,3.121
0.492430692,0.216,3.146
0.492494692,0.201,3.165
0.492558692,0.194,3.176
0.492622692,0.194,3.178
0.492686692,0.203,3.168
0.492750692,0.216,3.150
0.492814692,0.235,3.126
0.492878692,0.256,3.099
0.492942692,0.275,3.073
0.493006692,0.289,3.054
0.493070692,0.297,3.044
0.493134692,0.294,3.044
0.493198692,0.285,3.057
0.493262692,0.268,3.077
0.493326692,0.249,3.104
0.493390692,0.227,3.131
0.493454692,0.209,3.155
0.493518692,0.197,3.171
0.493582692,0.193,3.179
0.493646692,0.196,3.175
0.493710692,0.207,3.163
0.493774692,0.223,3.142
0.493838692,0.244,3.116
0.493902692,0.264,3.089
0.493966692,0.282,3.066
0.494030692,0.293,3.050
0.494094692,0.296,3.043
0.494158692,0.292,3.048
0.494222692,0.279,3.065
0.494286692,0.260,3.088
0.494350692,0.240,3.114
0.494414692,0.220,3.141
0.494478692,0.204,3.163
0.494542692,0.194,3.175
0.494606692,0.193,3.178
0.494670692,0.200,3.171
0.494734692,0.212,3.156
0.494798692,0.230,3.133
0.494862692,0.252,3.106
0.494926692,0.271,3.080
0.494990692,0.286,3.058
0.495054692,0.296,3.044
0.495118692,0.296,3.043
0.495182692,0.289,3.053
0.495246692,0.272,3.070
0.495310692,0.253,3.096
0.495374692,0.233,3.123
0.495438692,0.213,3.149
0.495502692,0.200,3.168
0.495566692,0.193,3.178
0.495630692,0.194,3.176
0.495694692,0.204,3.167
0.495758692,0.219,3.148
0.495822692,0.238,3.122
0.495886692,0.259,3.095
0.495950692,0.278,3.070
0.496014692,0.290,3.051
0.496078692,0.297,3.043
0.496142692,0.294,3.044
0.496206692,0.283,3.058
0.496270692,0.267,3.080
0.496334692,0.246,3.107
0.496398692,0.226,3.133
0.496462692,0.208,3.157
0.496526692,0.196,3.172
0.496590692,0.193,3.178
0.496654692,0.197,3.174
0.496718692,0.208,3.160
0.496782692,0.226,3.138
0.496846692,0.246,3.112
0.496910692,0.267,3.085
0.496974692,0.283,3.063
0.497038692,0.294,3.047
0.497102692,0.297,3.043
0.497166692,0.290,3.050
0.497230692,0.277,3.066
0.497294692,0.259,3.091
0.497358692,0.238,3.118
0.497422692,0.218,3.145
0.497486692,0.203,3.165
0.497550692,0.194,3.176
0.497614692,0.194,3.179
0.497678692,0.201,3.171
0.497742692,0.213,3.155
0.497806692,0.233,3.131
0.497870692,0.255,3.103
0.497934692,0.272,3.078
0.497998692,0.289,3.057
0.498062692,0.296,3.046
0.498126692,0.296,3.046
0.498190692,0.286,3.055
0.498254692,0.270,3.076
0.498318692,0.250,3.102
0.498382692,0.230,3.129
0.498446692,0.212,3.153
0.498510692,0.198,3.171
0.498574692,0.193,3.179
0.498638692,0.194,3.178
0.498702692,0.204,3.165
0.498766692,0.220,3.146
0.498830692,0.241,3.121
0.498894692,0.261,3.092
0.498958692,0.279,3.068
0.499022692,0.292,3.051
0.499086692,0.297,3.043
0.499150692,0.293,3.047
0.499214692,0.282,3.062
0.499278692,0.264,3.084
0.499342692,0.244,3.111
0.499406692,0.223,3.138
0.499470692,0.207,3.160
0.499534692,0.196,3.174
0.499598692,0.193,3.179
0.499662692,0.198,3.172
0.499726692,0.211,3.159
0.499790692,0.229,3.137
0.499854692,0.249,3.110
0.499918692,0.268,3.082
0.499982692,0.285,3.061
0.500046692,0.296,3.047
0.500110692,0.297,3.043
0.500174692,0.290,3.051
0.500238692,0.275,3.069
0.500302692,0.256,3.093
0.500366692,0.235,3.121
0.500430692,0.216,3.148
0.500494692,0.201,3.167
0.500558692,0.193,3.176
0.500622692,0.194,3.178
0.500686692,0.201,3.168
0.500750692,0.216,3.150
0.500814692,0.235,3.126
0.500878692,0.256,3.099
0.500942692,0.275,3.073
0.501006692,0.290,3.054
0.501070692,0.296,3.044
0.501134692,0.296,3.044
0.501198692,0.285,3.057
0.501262692,0.268,3.077
0.501326692,0.249,3.103
0.501390692,0.227,3.131
0.501454692,0.209,3.155
0.501518692,0.197,3.171
0.501582692,0.193,3.178
0.501646692,0.197,3.175
0.501710692,0.207,3.163
0.501774692,0.223,3.142
0.501838692,0.244,3.115
0.501902692,0.264,3.088
0.501966692,0.282,3.065
0.502030692,0.293,3.048
0.502094692,0.297,3.042
0.502158692,0.292,3.047
0.502222692,0.279,3.063
0.502286692,0.261,3.087
0.502350692,0.240,3.114
0.502414692,0.220,3.140
0.502478692,0.204,3.161
0.502542692,0.196,3.175
0.502606692,0.194,3.178
0.502670692,0.200,3.171
0.502734692,0.212,3.156
0.502798692,0.231,3.133
0.502862692,0.252,3.104
0.502926692,0.271,3.080
0.502990692,0.287,3.059
0.503054692,0.296,3.046
0.503118692,0.296,3.043
0.503182692,0.287,3.053
0.503246692,0.272,3.072
0.503310692,0.253,3.097
0.503374692,0.233,3.125
0.503438692,0.213,3.150
0.503502692,0.200,3.168
0.503566692,0.194,3.178
0.503630692,0.194,3.178
0.503694692,0.203,3.167
0.503758692,0.219,3.149
0.503822692,0.238,3.123
0.503886692,0.260,3.096
0.503950692,0.278,3.070
0.504014692,0.290,3.053
0.504078692,0.297,3.044
0.504142692,0.293,3.046
0.504206692,0.283,3.059
0.504270692,0.266,3.081
0.504334692,0.245,3.107
0.504398692,0.224,3.135
0.504462692,0.207,3.159
0.504526692,0.196,3.174
0.504590692,0.193,3.179
0.504654692,0.197,3.175
0.504718692,0.208,3.161
0.504782692,0.224,3.140
0.504846692,0.246,3.112
0.504910692,0.267,3.085
0.504974692,0.283,3.063
0.505038692,0.294,3.048
0.505102692,0.296,3.043
0.505166692,0.290,3.048
0.505230692,0.277,3.068
0.505294692,0.259,3.091
0.505358692,0.238,3.118
0.505422692,0.218,3.144
0.505486692,0.203,3.164
0.505550692,0.193,3.176
0.505614692,0.193,3.178
0.505678692,0.201,3.171
0.505742692,0.213,3.153
0.505806692,0.233,3.129
0.505870692,0.255,3.102
0.505934692,0.274,3.076
0.505998692,0.289,3.055
0.506062692,0.296,3.044
0.506126692,0.296,3.043
0.506190692,0.286,3.054
0.506254692,0.271,3.074
0.506318692,0.250,3.100
0.506382692,0.230,3.127
0.506446692,0.211,3.152
0.506510692,0.198,3.169
0.506574692,0.193,3.176
0.506638692,0.196,3.176
0.506702692,0.205,3.164
0.506766692,0.220,3.145
0.506830692,0.241,3.118
0.506894692,0.261,3.091
0.506958692,0.279,3.066
0.507022692,0.292,3.050
0.507086692,0.297,3.042
0.507150692,0.293,3.046
0.507214692,0.281,3.061
0.507278692,0.264,3.084
0.507342692,0.244,3.111
0.507406692,0.223,3.137
0.507470692,0.205,3.160
0.507534692,0.196,3.174
0.507598692,0.193,3.178
0.507662692,0.198,3.172
0.507726692,0.209,3.157
0.507790692,0.229,3.135
0.507854692,0.248,3.108
0.507918692,0.268,3.082
0.507982692,0.285,3.059
0.508046692,0.294,3.046
0.508110692,0.296,3.043
0.508174692,0.289,3.050
0.508238692,0.275,3.069
0.508302692,0.256,3.093
0.508366692,0.234,3.121
0.508430692,0.215,3.146
0.508494692,0.201,3.165
0.508558692,0.193,3.176
0.508622692,0.194,3.178
0.508686692,0.201,3.168
0.508750692,0.216,3.150
0.508814692,0.235,3.126
0.508878692,0.256,3.099
0.508942692,0.275,3.073
0.509006692,0.289,3.054
0.509070692,0.296,3.043
0.509134692,0.294,3.044
0.509198692,0.285,3.057
0.509262692,0.268,3.077
0.509326692,0.248,3.104
0.509390692,0.227,3.130
0.509454692,0.209,3.156
0.509518692,0.197,3.172
0.509582692,0.193,3.179
0.509646692,0.196,3.175
0.509710692,0.207,3.163
0.509774692,0.223,3.142
0.509838692,0.244,3.115
0.509902692,0.264,3.089
0.509966692,0.282,3.065
0.510030692,0.293,3.048
0.510094692,0.297,3.043
0.510158692,0.292,3.047
0.510222692,0.278,3.063
0.510286692,0.260,3.088
0.510350692,0.240,3.115
0.510414692,0.220,3.141
0.510478692,0.204,3.163
0.510542692,0.194,3.176
0.510606692,0.193,3.179
0.510670692,0.198,3.172
0.510734692,0.212,3.156
0.510798692,0.231,3.133
0.510862692,0.250,3.106
0.510926692,0.271,3.080
0.510990692,0.286,3.059
0.511054692,0.294,3.046
0.511118692,0.296,3.043
0.511182692,0.287,3.053
0.511246692,0.272,3.072
0.511310692,0.253,3.096
0.511374692,0.233,3.123
0.511438692,0.213,3.149
0.511502692,0.200,3.168
0.511566692,0.193,3.178
0.511630692,0.194,3.176
0.511694692,0.204,3.165
0.511758692,0.219,3.148
0.511822692,0.238,3.122
0.511886692,0.259,3.095
0.511950692,0.278,3.070
0.512014692,0.292,3.053
0.512078692,0.296,3.043
0.512142692,0.294,3.044
0.512206692,0.283,3.058
0.512270692,0.266,3.080
0.512334692,0.245,3.107
0.512398692,0.224,3.133
0.512462692,0.208,3.156
0.512526692,0.197,3.172
0.512590692,0.193,3.178
0.512654692,0.197,3.174
0.512718692,0.209,3.160
0.512782692,0.226,3.138
0.512846692,0.246,3.112
0.512910692,0.266,3.085
0.512974692,0.283,3.062
0.513038692,0.294,3.047
0.513102692,0.297,3.042
0.513166692,0.290,3.048
0.513230692,0.278,3.066
0.513294692,0.259,3.089
0.513358692,0.238,3.116
0.513422692,0.218,3.144
0.513486692,0.203,3.164
0.513550692,0.194,3.176
0.513614692,0.194,3.178
0.513678692,0.201,3.169
0.513742692,0.213,3.153
0.513806692,0.233,3.129
0.513870692,0.255,3.102
0.513934692,0.274,3.076
0.513998692,0.287,3.057
0.514062692,0.296,3.044
0.514126692,0.296,3.044
0.514190692,0.286,3.055
0.514254692,0.271,3.076
0.514318692,0.250,3.100
0.514382692,0.230,3.127
0.514446692,0.211,3.153
0.514510692,0.198,3.171
0.514574692,0.193,3.178
0.514638692,0.196,3.176
0.514702692,0.205,3.165
0.514766692,0.220,3.146
0.514830692,0.241,3.121
0.514894692,0.261,3.092
0.514958692,0.279,3.068
0.515022692,0.292,3.051
0.515086692,0.297,3.043
0.515150692,0.293,3.047
0.515214692,0.281,3.062
0.515278692,0.263,3.084
0.515342692,0.244,3.111
0.515406692,0.223,3.138
0.515470692,0.205,3.160
0.515534692,0.196,3.175
0.515598692,0.193,3.179
0.515662692,0.198,3.172
0.515726692,0.211,3.159
0.515790692,0.229,3.135
0.515854692,0.249,3.110
0.515918692,0.268,3.082
0.515982692,0.285,3.059
0.516046692,0.294,3.046
0.516110692,0.297,3.043
0.516174692,0.289,3.051
0.516238692,0.275,3.070
0.516302692,0.256,3.095
0.516366692,0.235,3.122
0.516430692,0.215,3.148
0.516494692,0.201,3.167
0.516558692,0.194,3.178
0.516622692,0.194,3.178
0.516686692,0.203,3.168
0.516750692,0.216,3.150
0.516814692,0.237,3.126
0.516878692,0.257,3.099
0.516942692,0.277,3.073
0.517006692,0.289,3.054
0.517070692,0.296,3.044
0.517134692,0.294,3.044
0.517198692,0.285,3.057
0.517262692,0.268,3.077
0.517326692,0.248,3.104
0.517390692,0.227,3.131
0.517454692,0.209,3.155
0.517518692,0.197,3.171
0.517582692,0.194,3.179
0.517646692,0.197,3.175
0.517710692,0.207,3.163
0.517774692,0.223,3.142
0.517838692,0.244,3.115
0.517902692,0.264,3.089
0.517966692,0.282,3.065
0.518030692,0.293,3.048
0.518094692,0.297,3.043
0.518158692,0.292,3.048
0.518222692,0.278,3.063
0.518286692,0.261,3.087
0.518350692,0.241,3.114
0.518414692,0.220,3.141
0.518478692,0.205,3.161
0.518542692,0.196,3.175
0.518606692,0.194,3.178
0.518670692,0.200,3.171
0.518734692,0.213,3.155
0.518798692,0.231,3.133
0.518862692,0.252,3.104
0.518926692,0.271,3.078
0.518990692,0.287,3.057
0.519054692,0.296,3.044
0.519118692,0.297,3.042
0.519182692,0.287,3.053
0.519246692,0.272,3.070
0.519310692,0.253,3.096
0.519374692,0.233,3.123
0.519438692,0.213,3.149
0.519502692,0.200,3.167
0.519566692,0.193,3.178
0.519630692,0.194,3.178
0.519694692,0.204,3.167
0.519758692,0.218,3.148
0.519822692,0.238,3.123
0.519886692,0.259,3.095
0.519950692,0.278,3.072
0.520014692,0.290,3.053
0.520078692,0.296,3.043
0.520142692,0.294,3.046
0.520206692,0.282,3.059
0.520270692,0.266,3.081
0.520334692,0.245,3.107
0.520398692,0.224,3.135
0.520462692,0.208,3.159
0.520526692,0.196,3.174
0.520590692,0.193,3.179
0.520654692,0.197,3.175
0.520718692,0.208,3.161
0.520782692,0.226,3.140
0.520846692,0.246,3.112
0.520910692,0.266,3.087
0.520974692,0.283,3.063
0.521038692,0.293,3.047
0.521102692,0.296,3.044
0.521166692,0.290,3.050
0.521230692,0.277,3.066
0.521294692,0.257,3.091
0.521358692,0.237,3.118
0.521422692,0.218,3.144
0.521486692,0.201,3.165
0.521550692,0.194,3.176
0.521614692,0.193,3.178
0.521678692,0.201,3.169
0.521742692,0.215,3.153
0.521806692,0.233,3.130
0.521870692,0.253,3.102
0.521934692,0.274,3.077
0.521998692,0.289,3.057
0.522062692,0.296,3.044
0.522126692,0.296,3.044
0.522190692,0.286,3.055
0.522254692,0.271,3.074
0.522318692,0.250,3.100
0.522382692,0.230,3.127
0.522446692,0.211,3.152
0.522510692,0.198,3.169
0.522574692,0.193,3.178
0.522638692,0.196,3.176
0.522702692,0.205,3.164
0.522766692,0.222,3.145
0.522830692,0.241,3.119
0.522894692,0.261,3.091
0.522958692,0.279,3.068
0.523022692,0.292,3.050
0.523086692,0.297,3.042
0.523150692,0.293,3.046
0.523214692,0.281,3.061
0.523278692,0.263,3.084
0.523342692,0.242,3.110
0.523406692,0.223,3.137
0.523470692,0.207,3.159
0.523534692,0.196,3.174
0.523598692,0.193,3.178
0.523662692,0.198,3.172
0.523726692,0.211,3.157
0.523790692,0.229,3.135
0.523854692,0.249,3.108
0.523918692,0.268,3.082
0.523982692,0.285,3.059
0.524046692,0.294,3.046
0.524110692,0.297,3.042
0.524174692,0.289,3.051
0.524238692,0.275,3.069
0.524302692,0.256,3.093
0.524366692,0.235,3.121
0.524430692,0.215,3.146
0.524494692,0.201,3.165
0.524558692,0.193,3.176
0.524622692,0.194,3.178
0.524686692,0.203,3.168
0.524750692,0.216,3.150
0.524814692,0.235,3.126
0.524878692,0.257,3.097
0.524942692,0.277,3.073
0.525006692,0.290,3.054
0.525070692,0.297,3.043
0.525134692,0.294,3.044
0.525198692,0.285,3.057
0.525262692,0.268,3.077
0.525326692,0.248,3.103
0.525390692,0.227,3.130
0.525454692,0.209,3.155
0.525518692,0.197,3.171
0.525582692,0.193,3.178
0.525646692,0.197,3.175
0.525710692,0.207,3.163
0.525774692,0.223,3.142
0.525838692,0.244,3.115
0.525902692,0.264,3.088
0.525966692,0.282,3.065
0.526030692,0.293,3.048
0.526094692,0.297,3.043
0.526158692,0.292,3.047
0.526222692,0.279,3.063
0.526286692,0.261,3.087
0.526350692,0.241,3.114
0.526414692,0.220,3.141
0.526478692,0.204,3.161
0.526542692,0.194,3.175
0.526606692,0.193,3.178
0.526670692,0.200,3.172
0.526734692,0.212,3.156
0.526798692,0.231,3.131
0.526862692,0.252,3.104
0.526926692,0.271,3.080
0.526990692,0.286,3.058
0.527054692,0.296,3.046
0.527118692,0.296,3.043
0.527182692,0.287,3.053
0.527246692,0.272,3.072
0.527310692,0.253,3.097
0.527374692,0.231,3.125
0.527438692,0.213,3.150
0.527502692,0.200,3.168
0.527566692,0.193,3.178
0.527630692,0.196,3.176
0.527694692,0.204,3.167
0.527758692,0.219,3.149
0.527822692,0.238,3.123
0.527886692,0.260,3.095
0.527950692,0.278,3.070
0.528014692,0.292,3.051
0.528078692,0.297,3.043
0.528142692,0.294,3.044
0.528206692,0.283,3.058
0.528270692,0.266,3.080
0.528334692,0.245,3.107
0.528398692,0.226,3.133
0.528462692,0.208,3.156
0.528526692,0.197,3.172
0.528590692,0.193,3.178
0.528654692,0.197,3.174
0.528718692,0.209,3.160
0.528782692,0.226,3.138
0.528846692,0.246,3.111
0.528910692,0.267,3.085
0.528974692,0.283,3.062
0.529038692,0.294,3.047
0.529102692,0.297,3.042
0.529166692,0.290,3.048
0.529230692,0.277,3.066
0.529294692,0.259,3.089
0.529358692,0.238,3.116
0.529422692,0.218,3.142
0.529486692,0.203,3.164
0.529550692,0.194,3.176
0.529614692,0.194,3.178
0.529678692,0.201,3.169
0.529742692,0.215,3.153
0.529806692,0.234,3.129
0.529870692,0.255,3.102
0.529934692,0.274,3.076
0.529998692,0.289,3.055
0.530062692,0.296,3.044
0.530126692,0.296,3.043
0.530190692,0.286,3.054
0.530254692,0.271,3.074
0.530318692,0.250,3.100
0.530382692,0.230,3.127
0.530446692,0.212,3.153
0.530510692,0.198,3.169
0.530574692,0.193,3.179
0.530638692,0.196,3.176
0.530702692,0.205,3.165
0.530766692,0.222,3.145
0.530830692,0.241,3.119
0.530894692,0.261,3.092
0.530958692,0.279,3.068
0.531022692,0.292,3.051
0.531086692,0.296,3.044
0.531150692,0.293,3.047
0.531214692,0.281,3.063
0.531278692,0.263,3.085
0.531342692,0.244,3.112
0.531406692,0.222,3.138
0.531470692,0.205,3.161
0.531534692,0.194,3.175
0.531598692,0.193,3.179
0.531662692,0.198,3.174
0.531726692,0.211,3.160
0.531790692,0.227,3.137
0.531854692,0.249,3.110
0.531918692,0.268,3.084
0.531982692,0.285,3.062
0.532046692,0.294,3.047
0.532110692,0.296,3.044
0.532174692,0.289,3.051
0.532238692,0.275,3.070
0.532302692,0.256,3.095
0.532366692,0.234,3.122
0.532430692,0.215,3.148
0.532494692,0.201,3.167
0.532558692,0.194,3.178
0.532622692,0.194,3.178
0.532686692,0.201,3.168
0.532750692,0.216,3.152
0.532814692,0.235,3.126
0.532878692,0.256,3.099
0.532942692,0.275,3.074
0.533006692,0.289,3.055
0.533070692,0.297,3.044
0.533134692,0.294,3.046
0.533198692,0.285,3.057
0.533262692,0.268,3.078
0.533326692,0.248,3.104
0.533390692,0.227,3.131
0.533454692,0.209,3.156
0.533518692,0.197,3.172
0.533582692,0.193,3.179
0.533646692,0.196,3.175
0.533710692,0.207,3.164
0.533774692,0.223,3.142
0.533838692,0.244,3.116
0.533902692,0.264,3.089
0.533966692,0.282,3.065
0.534030692,0.293,3.048
0.534094692,0.297,3.043
0.534158692,0.292,3.048
0.534222692,0.279,3.065
0.534286692,0.261,3.088
0.534350692,0.241,3.115
0.534414692,0.220,3.141
0.534478692,0.204,3.163
0.534542692,0.194,3.175
0.534606692,0.194,3.178
0.534670692,0.200,3.171
0.534734692,0.213,3.156
0.534798692,0.230,3.131
0.534862692,0.252,3.104
0.534926692,0.271,3.080
0.534990692,0.287,3.057
0.535054692,0.296,3.044
0.535118692,0.296,3.043
0.535182692,0.287,3.051
0.535246692,0.272,3.072
0.535310692,0.253,3.096
0.535374692,0.233,3.123
0.535438692,0.213,3.149
0.535502692,0.200,3.168
0.535566692,0.193,3.176
0.535630692,0.196,3.176
0.535694692,0.204,3.165
0.535758692,0.219,3.148
0.535822692,0.240,3.121
0.535886692,0.260,3.095
0.535950692,0.278,3.069
0.536014692,0.292,3.051
0.536078692,0.297,3.043
0.536142692,0.294,3.044
0.536206692,0.283,3.058
0.536270692,0.266,3.081
0.536334692,0.245,3.107
0.536398692,0.224,3.134
0.536462692,0.207,3.159
0.536526692,0.196,3.172
0.536590692,0.193,3.178
0.536654692,0.197,3.175
0.536718692,0.209,3.160
0.536782692,0.226,3.140
0.536846692,0.246,3.112
0.536910692,0.267,3.085
0.536974692,0.283,3.063
0.537038692,0.294,3.048
0.537102692,0.297,3.043
0.537166692,0.292,3.050
0.537230692,0.277,3.068
0.537294692,0.259,3.091
0.537358692,0.238,3.118
0.537422692,0.218,3.145
0.537486692,0.203,3.165
0.537550692,0.194,3.176
0.537614692,0.194,3.178
0.537678692,0.201,3.171
0.537742692,0.215,3.153
0.537806692,0.234,3.129
0.537870692,0.255,3.103
0.537934692,0.274,3.076
0.537998692,0.289,3.055
0.538062692,0.296,3.044
0.538126692,0.296,3.044
0.538190692,0.286,3.055
0.538254692,0.270,3.074
0.538318692,0.250,3.102
0.538382692,0.230,3.129
0.538446692,0.211,3.152
0.538510692,0.198,3.169
0.538574692,0.194,3.178
0.538638692,0.196,3.176
0.538702692,0.205,3.164
0.538766692,0.220,3.145
0.538830692,0.241,3.119
0.538894692,0.261,3.092
0.538958692,0.279,3.068
0.539022692,0.292,3.050
0.539086692,0.297,3.043
0.539150692,0.293,3.046
0.539214692,0.281,3.061
0.539278692,0.264,3.084
0.539342692,0.242,3.111
0.539406692,0.222,3.137
0.539470692,0.207,3.160
0.539534692,0.196,3.174
0.539598692,0.193,3.178
0.539662692,0.198,3.172
0.539726692,0.211,3.157
0.539790692,0.229,3.135
0.539854692,0.249,3.108
0.539918692,0.268,3.081
0.539982692,0.285,3.059
0.540046692,0.294,3.046
0.540110692,0.296,3.042
0.540174692,0.290,3.051
0.540238692,0.275,3.069
0.540302692,0.255,3.093
0.540366692,0.234,3.121
0.540430692,0.215,3.146
0.540494692,0.201,3.167
0.540558692,0.194,3.176
0.540622692,0.194,3.178
0.540686692,0.203,3.167
0.540750692,0.216,3.150
0.540814692,0.235,3.126
0.540878692,0.256,3.097
0.540942692,0.275,3.073
0.541006692,0.289,3.054
0.541070692,0.296,3.044
0.541134692,0.294,3.044
0.541198692,0.283,3.057
0.541262692,0.268,3.077
0.541326692,0.248,3.103
0.541390692,0.227,3.130
0.541454692,0.209,3.155
0.541518692,0.197,3.171
0.541582692,0.193,3.178
0.541646692,0.196,3.175
0.541710692,0.207,3.161
0.541774692,0.223,3.141
0.541838692,0.244,3.115
0.541902692,0.266,3.088
0.541966692,0.282,3.065
0.542030692,0.293,3.047
0.542094692,0.296,3.043
0.542158692,0.292,3.047
0.542222692,0.279,3.063
0.542286692,0.260,3.087
0.542350692,0.240,3.114
0.542414692,0.220,3.141
0.542478692,0.204,3.161
0.542542692,0.194,3.175
0.542606692,0.193,3.178
0.542670692,0.200,3.171
0.542734692,0.213,3.156
0.542798692,0.231,3.133
0.542862692,0.252,3.106
0.542926692,0.271,3.080
0.542990692,0.286,3.058
0.543054692,0.296,3.046
0.543118692,0.296,3.043
0.543182692,0.289,3.053
0.543246692,0.272,3.073
0.543310692,0.253,3.096
0.543374692,0.233,3.125
0.543438692,0.213,3.150
0.543502692,0.200,3.168
0.543566692,0.193,3.178
0.543630692,0.194,3.176
0.543694692,0.203,3.167
0.543758692,0.218,3.148
0.543822692,0.238,3.122
0.543886692,0.259,3.096
0.543950692,0.277,3.070
0.544014692,0.290,3.053
0.544078692,0.297,3.043
0.544142692,0.294,3.046
0.544206692,0.283,3.059
0.544270692,0.266,3.081
0.544334692,0.245,3.107
0.544398692,0.224,3.135
0.544462692,0.207,3.157
0.544526692,0.197,3.172
0.544590692,0.193,3.178
0.544654692,0.197,3.174
0.544718692,0.209,3.160
0.544782692,0.226,3.138
0.544846692,0.246,3.111
0.544910692,0.267,3.085
0.544974692,0.283,3.061
0.545038692,0.294,3.047
0.545102692,0.297,3.042
0.545166692,0.290,3.048
0.545230692,0.278,3.065
0.545294692,0.259,3.089
0.545358692,0.238,3.116
0.545422692,0.219,3.144
0.545486692,0.203,3.164
0.545550692,0.194,3.175
0.545614692,0.194,3.176
0.545678692,0.201,3.169
0.545742692,0.215,3.152
0.545806692,0.233,3.129
0.545870692,0.255,3.102
0.545934692,0.274,3.076
0.545998692,0.289,3.054
0.546062692,0.296,3.044
0.546126692,0.296,3.043
0.546190692,0.286,3.055
0.546254692,0.271,3.074
0.546318692,0.250,3.100
0.546382692,0.230,3.127
0.546446692,0.211,3.152
0.546510692,0.198,3.169
0.546574692,0.193,3.178
0.546638692,0.196,3.175
0.546702692,0.205,3.164
0.546766692,0.222,3.144
0.546830692,0.241,3.119
0.546894692,0.261,3.091
0.546958692,0.281,3.068
0.547022692,0.293,3.050
0.547086692,0.297,3.043
0.547150692,0.293,3.047
0.547214692,0.281,3.062
